date,description,expense/income,amount
2024-12-24,Rent,Expense,239.95
2024-10-10,Entertainment,Expense,239.95
2024-06-04,Travel,Expense,239.95
2024-06-09,Medical,Expense,239.95
2024-06-25,Shopping,Expense,239.95
2024-01-05,Medical,Expense,239.95
2024-05-23,Medical,Expense,239.95
2024-09-27,Entertainment,Expense,239.95
2024-11-08,Travel,Expense,239.95
2024-03-16,Shopping,Expense,239.95
2024-12-24,Rent,Expense,239.95
2024-07-25,Shopping,Expense,239.95
2024-08-16,Food,Expense,239.95
2024-11-25,Shopping,Expense,239.95
2024-04-15,Food,Expense,239.95
2024-10-05,Rent,Expense,239.95
2024-11-15,Food,Expense,239.95
2024-11-12,Travel,Expense,239.95
2024-11-29,Shopping,Expense,239.95
2024-08-14,Medical,Expense,239.95
2024-12-23,Food,Expense,239.95
2024-06-25,Food,Expense,239.95
2024-11-28,Rent,Expense,239.95
2024-07-26,Shopping,Expense,239.95
2024-04-11,Food,Expense,239.95
2024-06-03,Rent,Expense,239.95
2024-02-13,Shopping,Expense,239.95
2024-01-19,Entertainment,Expense,239.95
2024-10-02,Food,Expense,239.95
2024-06-20,Food,Expense,239.95
2024-07-18,Shopping,Expense,239.95
2024-03-05,Travel,Expense,239.95
2024-09-23,Shopping,Expense,239.95
2024-10-03,Shopping,Expense,239.95
2024-05-25,Medical,Expense,239.95
2024-04-19,Entertainment,Expense,239.95
2024-02-17,Medical,Expense,239.95
2024-09-18,Travel,Expense,239.95
2024-10-09,Food,Expense,239.95
2024-06-08,Entertainment,Expense,239.95
2024-09-23,Shopping,Expense,239.95
2024-06-23,Travel,Expense,239.95
2024-11-21,Entertainment,Expense,239.95
2024-03-22,Travel,Expense,239.95
2024-01-12,Rent,Expense,239.95
2024-01-15,Medical,Expense,239.95
2024-10-03,Food,Expense,239.95
2024-10-30,Shopping,Expense,239.95
2024-05-12,Travel,Expense,239.95
2024-05-03,Food,Expense,239.95
2024-06-04,Rent,Expense,239.95
2024-08-04,Shopping,Expense,239.95
2024-09-15,Travel,Expense,239.95
2024-02-26,Entertainment,Expense,239.95
2024-01-31,Entertainment,Expense,239.95
2024-07-09,Rent,Expense,239.95
2024-05-12,Rent,Expense,239.95
2024-11-17,Rent,Expense,239.95
2024-09-16,Food,Expense,239.95
2024-06-30,Shopping,Expense,239.95
2024-03-04,Shopping,Expense,239.95
2024-01-25,Medical,Expense,239.95
2024-11-29,Shopping,Expense,239.95
2024-03-04,Travel,Expense,239.95
2024-08-17,Medical,Expense,239.95
2024-06-01,Rent,Expense,239.95
2024-10-20,Entertainment,Expense,239.95
2024-01-03,Shopping,Expense,239.95
2024-08-20,Medical,Expense,239.95
2024-06-22,Travel,Expense,239.95
2024-04-30,Entertainment,Expense,239.95
2024-10-24,Travel,Expense,239.95
2024-10-16,Shopping,Expense,239.95
2024-12-31,Travel,Expense,239.95
2024-11-17,Rent,Expense,239.95
2024-12-06,Medical,Expense,239.95
2024-09-30,Travel,Expense,239.95
2024-10-31,Shopping,Expense,239.95
2024-04-29,Shopping,Expense,239.95
2024-06-28,Food,Expense,239.95
2024-06-02,Shopping,Expense,239.95
2024-05-25,Medical,Expense,239.95
2024-12-07,Entertainment,Expense,239.95
2024-10-20,Rent,Expense,239.95
2024-12-10,Medical,Expense,239.95
2024-03-12,Travel,Expense,239.95
2024-12-31,Rent,Expense,239.95
2024-07-12,Rent,Expense,239.95
2024-09-23,Food,Expense,239.95
2024-05-06,Travel,Expense,239.95
2024-02-23,Medical,Expense,239.95
2024-06-16,Rent,Expense,239.95
2024-09-21,Entertainment,Expense,239.95
2024-10-25,Shopping,Expense,239.95
2024-04-08,Medical,Expense,239.95
2024-07-03,Entertainment,Expense,239.95
2024-08-20,Entertainment,Expense,239.95
2024-02-20,Shopping,Expense,239.95
2024-03-16,Rent,Expense,239.95
2024-12-30,Shopping,Expense,239.95
2024-08-05,Rent,Expense,239.95
2024-07-29,Rent,Expense,239.95
2024-02-11,Rent,Expense,239.95
2024-02-17,Rent,Expense,239.95
2024-02-01,Rent,Expense,239.95
2024-08-05,Food,Expense,239.95
2024-03-07,Medical,Expense,239.95
2024-08-31,Food,Expense,239.95
2024-04-19,Rent,Expense,239.95
2024-08-16,Food,Expense,239.95
2024-02-09,Travel,Expense,239.95
2024-07-08,Medical,Expense,239.95
2024-12-12,Shopping,Expense,239.95
2024-09-26,Travel,Expense,239.95
2024-07-25,Medical,Expense,239.95
2024-10-28,Medical,Expense,239.95
2024-10-13,Shopping,Expense,239.95
2024-09-22,Travel,Expense,239.95
2024-07-21,Medical,Expense,239.95
2024-05-15,Medical,Expense,239.95
2024-10-26,Medical,Expense,239.95
2024-09-12,Shopping,Expense,239.95
2024-11-21,Food,Expense,239.95
2024-08-04,Rent,Expense,239.95
2024-08-13,Travel,Expense,239.95
2024-12-18,Rent,Expense,239.95
2024-09-07,Entertainment,Expense,239.95
2024-08-01,Food,Expense,239.95
2024-03-24,Rent,Expense,239.95
2024-03-14,Medical,Expense,239.95
2024-09-15,Rent,Expense,239.95
2024-03-06,Food,Expense,239.95
2024-09-05,Food,Expense,239.95
2024-12-30,Food,Expense,239.95
2024-08-22,Shopping,Expense,239.95
2024-03-07,Entertainment,Expense,239.95
2024-12-26,Food,Expense,239.95
2024-09-19,Shopping,Expense,239.95
2024-09-27,Medical,Expense,239.95
2024-03-01,Food,Expense,239.95
2024-12-21,Shopping,Expense,239.95
2024-04-18,Medical,Expense,239.95
2024-08-21,Rent,Expense,239.95
2024-08-30,Entertainment,Expense,239.95
2024-01-17,Shopping,Expense,239.95
2024-03-21,Food,Expense,239.95
2024-10-13,Food,Expense,239.95
2024-07-08,Entertainment,Expense,239.95
2024-03-01,Medical,Expense,239.95
2024-11-04,Entertainment,Expense,239.95
2024-07-28,Medical,Expense,239.95
2024-02-26,Entertainment,Expense,239.95
2024-03-02,Entertainment,Expense,239.95
2024-07-08,Food,Expense,239.95
2024-10-19,Entertainment,Expense,239.95
2024-05-28,Travel,Expense,239.95
2024-01-21,Medical,Expense,239.95
2024-09-24,Travel,Expense,239.95
2024-03-19,Medical,Expense,239.95
2024-03-01,Entertainment,Expense,239.95
2024-07-09,Rent,Expense,239.95
2024-06-05,Travel,Expense,239.95
2024-07-10,Travel,Expense,239.95
2024-06-04,Entertainment,Expense,239.95
2024-05-30,Entertainment,Expense,239.95
2024-09-05,Travel,Expense,239.95
2024-01-15,Shopping,Expense,239.95
2024-03-14,Entertainment,Expense,239.95
2024-03-13,Shopping,Expense,239.95
2024-10-28,Entertainment,Expense,239.95
2024-08-03,Food,Expense,239.95
2024-01-25,Rent,Expense,239.95
2024-06-05,Medical,Expense,239.95
2024-05-25,Entertainment,Expense,239.95
2024-04-20,Travel,Expense,239.95
2024-04-03,Food,Expense,239.95
2024-09-07,Food,Expense,239.95
2024-01-02,Food,Expense,239.95
2024-03-03,Travel,Expense,239.95
2024-10-07,Medical,Expense,239.95
2024-06-27,Food,Expense,239.95
2024-02-04,Medical,Expense,239.95
2024-01-23,Food,Expense,239.95
2024-08-01,Travel,Expense,239.95
2024-09-03,Travel,Expense,239.95
2024-10-20,Food,Expense,239.95
2024-06-07,Rent,Expense,239.95
2024-10-16,Food,Expense,239.95
2024-08-19,Medical,Expense,239.95
2024-06-21,Rent,Expense,239.95
2024-07-12,Rent,Expense,239.95
2024-08-31,Food,Expense,239.95
2024-11-06,Food,Expense,239.95
2024-03-08,Shopping,Expense,239.95
2024-03-11,Rent,Expense,239.95
2024-09-15,Rent,Expense,239.95
2024-11-21,Travel,Expense,239.95
2024-08-23,Travel,Expense,239.95
2024-08-18,Medical,Expense,239.95
2024-12-07,Shopping,Expense,239.95
2024-08-17,Medical,Expense,239.95
2024-03-17,Entertainment,Expense,239.95
2024-06-15,Rent,Expense,239.95
2024-02-15,Entertainment,Expense,239.95
2024-11-15,Medical,Expense,239.95
2024-12-06,Food,Expense,239.95
2024-11-15,Rent,Expense,239.95
2024-07-28,Travel,Expense,239.95
2024-07-17,Entertainment,Expense,239.95
2024-04-29,Food,Expense,239.95
2024-07-21,Travel,Expense,239.95
2024-06-22,Travel,Expense,239.95
2024-10-03,Entertainment,Expense,239.95
2024-01-24,Entertainment,Expense,239.95
2024-12-09,Travel,Expense,239.95
2024-08-14,Travel,Expense,239.95
2024-05-22,Medical,Expense,239.95
2024-11-26,Entertainment,Expense,239.95
2024-02-15,Entertainment,Expense,239.95
2024-03-25,Medical,Expense,239.95
2024-12-28,Travel,Expense,239.95
2024-01-13,Rent,Expense,239.95
2024-10-19,Rent,Expense,239.95
2024-11-18,Shopping,Expense,239.95
2024-12-28,Shopping,Expense,239.95
2024-06-07,Entertainment,Expense,239.95
2024-10-14,Food,Expense,239.95
2024-11-26,Medical,Expense,239.95
2024-03-04,Rent,Expense,239.95
2024-11-25,Shopping,Expense,239.95
2024-10-13,Entertainment,Expense,239.95
2024-02-13,Shopping,Expense,239.95
2024-04-08,Rent,Expense,239.95
2024-11-12,Rent,Expense,239.95
2024-10-04,Entertainment,Expense,239.95
2024-10-22,Food,Expense,239.95
2024-01-28,Rent,Expense,239.95
2024-10-18,Rent,Expense,239.95
2024-09-24,Rent,Expense,239.95
2024-04-06,Travel,Expense,239.95
2024-08-31,Food,Expense,239.95
2024-09-14,Shopping,Expense,239.95
2024-01-10,Rent,Expense,239.95
2024-03-02,Food,Expense,239.95
2024-12-03,Medical,Expense,239.95
2024-09-29,Rent,Expense,239.95
2024-04-02,Food,Expense,239.95
2024-01-10,Medical,Expense,239.95
2024-05-20,Shopping,Expense,239.95
2024-04-15,Food,Expense,239.95
2024-05-05,Entertainment,Expense,239.95
2024-12-27,Entertainment,Expense,239.95
2024-10-23,Entertainment,Expense,239.95
2024-08-15,Medical,Expense,239.95
2024-02-13,Rent,Expense,239.95
2024-09-30,Food,Expense,239.95
2024-11-06,Shopping,Expense,239.95
2024-06-13,Travel,Expense,239.95
2024-07-24,Rent,Expense,239.95
2024-10-28,Entertainment,Expense,239.95
2024-01-24,Rent,Expense,239.95
2024-09-08,Shopping,Expense,239.95
2024-01-12,Food,Expense,239.95
2024-06-23,Travel,Expense,239.95
2024-08-11,Shopping,Expense,239.95
2024-04-02,Medical,Expense,239.95
2024-07-31,Medical,Expense,239.95
2024-01-13,Travel,Expense,239.95
2024-09-27,Shopping,Expense,239.95
2024-06-11,Entertainment,Expense,239.95
2024-07-14,Medical,Expense,239.95
2024-05-11,Rent,Expense,239.95
2024-02-16,Medical,Expense,239.95
2024-02-28,Food,Expense,239.95
2024-02-20,Travel,Expense,239.95
2024-10-04,Entertainment,Expense,239.95
2024-03-27,Travel,Expense,239.95
2024-05-26,Shopping,Expense,239.95
2024-03-14,Entertainment,Expense,239.95
2024-04-03,Entertainment,Expense,239.95
2024-05-10,Medical,Expense,239.95
2024-02-15,Shopping,Expense,239.95
2024-03-19,Rent,Expense,239.95
2024-06-06,Entertainment,Expense,239.95
2024-07-27,Travel,Expense,239.95
2024-12-13,Shopping,Expense,239.95
2024-03-27,Entertainment,Expense,239.95
2024-01-31,Shopping,Expense,239.95
2024-11-10,Rent,Expense,239.95
2024-06-15,Food,Expense,239.95
2024-04-02,Entertainment,Expense,239.95
2024-01-14,Rent,Expense,239.95
2024-12-31,Rent,Expense,239.95
2024-01-30,Rent,Expense,239.95
2024-06-01,Medical,Expense,239.95
2024-07-18,Entertainment,Expense,239.95
2024-02-20,Travel,Expense,239.95
2024-06-12,Medical,Expense,239.95
2024-03-13,Entertainment,Expense,239.95
2024-07-30,Medical,Expense,239.95
2024-06-14,Entertainment,Expense,239.95
2024-05-12,Medical,Expense,239.95
2024-07-11,Shopping,Expense,239.95
2024-03-02,Travel,Expense,239.95
2024-01-27,Entertainment,Expense,239.95
2024-04-13,Shopping,Expense,239.95
2024-05-02,Medical,Expense,239.95
2024-11-01,Medical,Expense,239.95
2024-10-27,Shopping,Expense,239.95
2024-05-01,Medical,Expense,239.95
2024-09-09,Medical,Expense,239.95
2024-09-17,Rent,Expense,239.95
2024-09-15,Food,Expense,239.95
2024-07-16,Food,Expense,239.95
2024-02-28,Food,Expense,239.95
2024-05-17,Entertainment,Expense,239.95
2024-02-01,Travel,Expense,239.95
2024-06-11,Travel,Expense,239.95
2024-08-25,Food,Expense,239.95
2024-10-10,Entertainment,Expense,239.95
2024-07-27,Food,Expense,239.95
2024-02-03,Rent,Expense,239.95
2024-09-04,Entertainment,Expense,239.95
2024-01-15,Rent,Expense,239.95
2024-07-27,Shopping,Expense,239.95
2024-11-20,Travel,Expense,239.95
2024-04-29,Entertainment,Expense,239.95
2024-01-10,Travel,Expense,239.95
2024-05-17,Food,Expense,239.95
2024-10-10,Travel,Expense,239.95
2024-10-27,Entertainment,Expense,239.95
2024-12-11,Rent,Expense,239.95
2024-02-21,Rent,Expense,239.95
2024-05-06,Food,Expense,239.95
2024-10-11,Food,Expense,239.95
2024-11-29,Medical,Expense,239.95
2024-03-05,Shopping,Expense,239.95
2024-06-04,Food,Expense,239.95
2024-10-17,Food,Expense,239.95
2024-07-27,Entertainment,Expense,239.95
2024-08-16,Food,Expense,239.95
2024-02-12,Rent,Expense,239.95
2024-11-21,Shopping,Expense,239.95
2024-09-13,Medical,Expense,239.95
2024-04-14,Entertainment,Expense,239.95
2024-03-13,Food,Expense,239.95
2024-07-10,Travel,Expense,239.95
2024-10-03,Shopping,Expense,239.95
2024-03-27,Food,Expense,239.95
2024-05-05,Entertainment,Expense,239.95
2024-10-02,Rent,Expense,239.95
2024-08-04,Rent,Expense,239.95
2024-10-11,Travel,Expense,239.95
2024-08-19,Entertainment,Expense,239.95
2024-01-22,Medical,Expense,239.95
2024-01-01,Medical,Expense,239.95
2024-08-25,Travel,Expense,239.95
2024-11-13,Travel,Expense,239.95
2024-05-28,Shopping,Expense,239.95
2024-11-30,Rent,Expense,239.95
2024-03-26,Rent,Expense,239.95
2024-01-01,Entertainment,Expense,239.95
2024-01-31,Shopping,Expense,239.95
2024-09-03,Travel,Expense,239.95
2024-05-19,Travel,Expense,239.95
2024-11-02,Entertainment,Expense,239.95
2024-05-08,Travel,Expense,239.95
2024-12-14,Rent,Expense,239.95
2024-07-13,Medical,Expense,239.95
2024-06-28,Travel,Expense,239.95
2024-11-19,Food,Expense,239.95
2024-04-18,Medical,Expense,239.95
2024-10-26,Food,Expense,239.95
2024-09-18,Entertainment,Expense,239.95
2024-05-24,Entertainment,Expense,239.95
2024-01-24,Food,Expense,239.95
2024-03-23,Travel,Expense,239.95
2024-09-30,Food,Expense,239.95
2024-10-15,Travel,Expense,239.95
2024-02-05,Food,Expense,239.95
2024-06-02,Shopping,Expense,239.95
2024-02-15,Rent,Expense,239.95
2024-07-21,Medical,Expense,239.95
2024-12-23,Medical,Expense,239.95
2024-03-03,Food,Expense,239.95
2024-03-12,Shopping,Expense,239.95
2024-10-11,Travel,Expense,239.95
2024-05-23,Entertainment,Expense,239.95
2024-08-09,Entertainment,Expense,239.95
2024-04-17,Entertainment,Expense,239.95
2024-11-08,Entertainment,Expense,239.95
2024-09-15,Medical,Expense,239.95
2024-06-11,Rent,Expense,239.95
2024-12-15,Travel,Expense,239.95
2024-06-24,Travel,Expense,239.95
2024-11-21,Medical,Expense,239.95
2024-05-13,Rent,Expense,239.95
2024-12-28,Medical,Expense,239.95
2024-08-19,Shopping,Expense,239.95
2024-05-19,Shopping,Expense,239.95
2024-05-05,Medical,Expense,239.95
2024-12-05,Medical,Expense,239.95
2024-06-13,Travel,Expense,239.95
2024-06-23,Food,Expense,239.95
2024-04-17,Rent,Expense,239.95
2024-08-23,Rent,Expense,239.95
2024-11-02,Entertainment,Expense,239.95
2024-06-17,Rent,Expense,239.95
2024-01-09,Food,Expense,239.95
2024-12-20,Medical,Expense,239.95
2024-03-09,Food,Expense,239.95
2024-11-26,Travel,Expense,239.95
2024-01-02,Medical,Expense,239.95
2024-11-07,Shopping,Expense,239.95
2024-08-31,Food,Expense,239.95
2024-01-03,Food,Expense,239.95
2024-01-05,Rent,Expense,239.95
2024-12-10,Travel,Expense,239.95
2024-03-29,Food,Expense,239.95
2024-07-30,Medical,Expense,239.95
2024-10-11,Medical,Expense,239.95
2024-12-22,Shopping,Expense,239.95
2024-12-26,Food,Expense,239.95
2024-09-07,Travel,Expense,239.95
2024-07-20,Shopping,Expense,239.95
2024-10-02,Shopping,Expense,239.95
2024-02-11,Rent,Expense,239.95
2024-11-28,Entertainment,Expense,239.95
2024-11-29,Shopping,Expense,239.95
2024-02-09,Food,Expense,239.95
2024-10-02,Travel,Expense,239.95
2024-01-16,Shopping,Expense,239.95
2024-12-09,Food,Expense,239.95
2024-08-15,Medical,Expense,239.95
2024-12-10,Medical,Expense,239.95
2024-03-04,Travel,Expense,239.95
2024-06-29,Medical,Expense,239.95
2024-07-11,Medical,Expense,239.95
2024-11-03,Medical,Expense,239.95
2024-07-02,Shopping,Expense,239.95
2024-07-17,Rent,Expense,239.95
2024-03-31,Medical,Expense,239.95
2024-12-22,Food,Expense,239.95
2024-01-05,Medical,Expense,239.95
2024-03-04,Entertainment,Expense,239.95
2024-08-24,Food,Expense,239.95
2024-07-08,Medical,Expense,239.95
2024-04-08,Rent,Expense,239.95
2024-08-15,Shopping,Expense,239.95
2024-01-05,Entertainment,Expense,239.95
2024-04-23,Food,Expense,239.95
2024-01-11,Food,Expense,239.95
2024-05-23,Shopping,Expense,239.95
2024-12-14,Rent,Expense,239.95
2024-12-29,Shopping,Expense,239.95
2024-07-02,Travel,Expense,239.95
2024-04-08,Shopping,Expense,239.95
2024-02-16,Food,Expense,239.95
2024-11-10,Travel,Expense,239.95
2024-11-16,Travel,Expense,239.95
2024-06-04,Medical,Expense,239.95
2024-04-23,Entertainment,Expense,239.95
2024-04-29,Shopping,Expense,239.95
2024-09-09,Entertainment,Expense,239.95
2024-07-04,Food,Expense,239.95
2024-01-19,Travel,Expense,239.95
2024-05-23,Rent,Expense,239.95
2024-09-09,Food,Expense,239.95
2024-12-26,Medical,Expense,239.95
2024-12-27,Medical,Expense,239.95
2024-11-06,Entertainment,Expense,239.95
2024-04-17,Food,Expense,239.95
2024-01-04,Shopping,Expense,239.95
2024-04-10,Food,Expense,239.95
2024-11-22,Rent,Expense,239.95
2024-07-21,Medical,Expense,239.95
2024-02-26,Entertainment,Expense,239.95
2024-05-22,Medical,Expense,239.95
2024-10-18,Food,Expense,239.95
2024-09-13,Medical,Expense,239.95
2024-09-09,Rent,Expense,239.95
2024-03-28,Travel,Expense,239.95
2024-10-09,Shopping,Expense,239.95
2024-04-09,Entertainment,Expense,239.95
2024-12-03,Food,Expense,239.95
2024-10-16,Food,Expense,239.95
2024-12-10,Food,Expense,239.95
2024-12-15,Rent,Expense,239.95
2024-11-04,Medical,Expense,239.95
2024-10-16,Travel,Expense,239.95
2024-03-30,Entertainment,Expense,239.95
2024-02-03,Shopping,Expense,239.95
2024-10-28,Rent,Expense,239.95
2024-03-06,Rent,Expense,239.95
2024-02-03,Shopping,Expense,239.95
2024-03-06,Travel,Expense,239.95
2024-05-12,Food,Expense,239.95
2024-10-18,Food,Expense,239.95
2024-04-26,Food,Expense,239.95
2024-09-24,Travel,Expense,239.95
2024-05-20,Medical,Expense,239.95
2024-04-08,Medical,Expense,239.95
2024-12-13,Rent,Expense,239.95
2024-01-12,Entertainment,Expense,239.95
2024-12-20,Entertainment,Expense,239.95
2024-12-13,Entertainment,Expense,239.95
2024-09-29,Food,Expense,239.95
2024-11-10,Medical,Expense,239.95
2024-05-09,Rent,Expense,239.95
2024-12-14,Food,Expense,239.95
2024-10-13,Rent,Expense,239.95
2024-08-20,Rent,Expense,239.95
2024-01-02,Entertainment,Expense,239.95
2024-08-06,Travel,Expense,239.95
2024-11-24,Rent,Expense,239.95
2024-12-10,Entertainment,Expense,239.95
2024-11-28,Rent,Expense,239.95
2024-01-27,Medical,Expense,239.95
2024-06-14,Travel,Expense,239.95
2024-08-09,Food,Expense,239.95
2024-07-27,Rent,Expense,239.95
2024-05-20,Food,Expense,239.95
2024-03-03,Medical,Expense,239.95
2024-12-14,Shopping,Expense,239.95
2024-09-22,Shopping,Expense,239.95
2024-08-26,Travel,Expense,239.95
2024-09-10,Shopping,Expense,239.95
2024-07-04,Rent,Expense,239.95
2024-09-21,Food,Expense,239.95
2024-01-23,Travel,Expense,239.95
2024-04-24,Travel,Expense,239.95
2024-01-25,Food,Expense,239.95
2024-05-22,Medical,Expense,239.95
2024-08-03,Food,Expense,239.95
2024-09-29,Travel,Expense,239.95
2024-08-17,Rent,Expense,239.95
2024-06-10,Entertainment,Expense,239.95
2024-01-03,Medical,Expense,239.95
2024-07-19,Medical,Expense,239.95
2024-04-09,Food,Expense,239.95
2024-06-20,Food,Expense,239.95
2024-02-11,Entertainment,Expense,239.95
2024-10-19,Travel,Expense,239.95
2024-01-13,Food,Expense,239.95
2024-04-25,Food,Expense,239.95
2024-12-19,Food,Expense,239.95
2024-08-04,Travel,Expense,239.95
2024-02-08,Rent,Expense,239.95
2024-05-07,Travel,Expense,239.95
2024-04-10,Shopping,Expense,239.95
2024-03-25,Food,Expense,239.95
2024-06-17,Shopping,Expense,239.95
2024-06-08,Shopping,Expense,239.95
2024-02-02,Medical,Expense,239.95
2024-11-16,Entertainment,Expense,239.95
2024-11-16,Travel,Expense,239.95
2024-02-19,Shopping,Expense,239.95
2024-01-15,Travel,Expense,239.95
2024-09-02,Medical,Expense,239.95
2024-08-09,Rent,Expense,239.95
2024-01-13,Rent,Expense,239.95
2024-10-30,Entertainment,Expense,239.95
2024-11-16,Food,Expense,239.95
2024-06-20,Entertainment,Expense,239.95
2024-05-08,Food,Expense,239.95
2024-05-06,Food,Expense,239.95
2024-02-25,Shopping,Expense,239.95
2024-08-30,Medical,Expense,239.95
2024-05-02,Travel,Expense,239.95
2024-06-23,Rent,Expense,239.95
2024-01-28,Entertainment,Expense,239.95
2024-06-19,Entertainment,Expense,239.95
2024-09-23,Shopping,Expense,239.95
2024-05-01,Travel,Expense,239.95
2024-02-07,Rent,Expense,239.95
2024-11-03,Entertainment,Expense,239.95
2024-11-13,Shopping,Expense,239.95
2024-08-12,Shopping,Expense,239.95
2024-02-18,Medical,Expense,239.95
2024-11-16,Shopping,Expense,239.95
2024-08-16,Entertainment,Expense,239.95
2024-10-23,Travel,Expense,239.95
2024-03-04,Medical,Expense,239.95
2024-02-13,Shopping,Expense,239.95
2024-02-01,Shopping,Expense,239.95
2024-01-18,Entertainment,Expense,239.95
2024-07-12,Medical,Expense,239.95
2024-06-09,Medical,Expense,239.95
2024-12-21,Food,Expense,239.95
2024-02-03,Food,Expense,239.95
2024-03-06,Shopping,Expense,239.95
2024-02-01,Rent,Expense,239.95
2024-08-14,Entertainment,Expense,239.95
2024-01-29,Medical,Expense,239.95
2024-06-03,Rent,Expense,239.95
2024-11-08,Shopping,Expense,239.95
2024-11-16,Food,Expense,239.95
2024-08-09,Travel,Expense,239.95
2024-02-03,Travel,Expense,239.95
2024-02-22,Medical,Expense,239.95
2024-12-12,Travel,Expense,239.95
2024-01-29,Shopping,Expense,239.95
2024-10-13,Entertainment,Expense,239.95
2024-01-27,Medical,Expense,239.95
