date,description,expense/income,amount
2024-07-04,Amazon Purchase,Expense,470.0
2024-02-11,Fuel Payment,Expense,3870.0
2024-08-03,Interest Received,Income,51158.0
2024-06-30,Refund,Income,19791.0
2024-07-02,Swiggy Order,Expense,3037.0
2024-05-24,Bonus,Income,44993.0
2024-07-30,Movie Tickets,Expense,5750.0
2024-03-25,Movie Tickets,Expense,5015.0
2024-01-20,Zomato Order,Expense,456.0
2024-11-12,Freelance Payment,Income,
2024-07-25,Zomato Order,Expense,2617.0
2024-02-18,Cashback,Income,46633.0
04-09-2024,Freelance Payment,Income,63589.0
2024-05-29,Bonus,Income,26525.0
28-08-2024,Electricity Bill,Expense,3594.0
2024-04-28,Movie Tickets,Expense,312.0
2024-04-24,Refund,Income,48503.0
2024-09-28,Freelance Payment,Income,65462.0
2024-01-31,Electricity Bill,Expense,5764.0
2024-08-25,Fuel Payment,Expense,1028.0
2024-07-25,Grocery Store,Expense,2339.0
2024-02-23,Freelance Payment,Income,25887.0
2024-05-05,Movie Tickets,Expense,2562.0
2024-02-19,Freelance Payment,Income,58704.0
30-01-2024,Cashback,Income,72210.0
2024-06-30,Interest Received,Income,30258.0
2024-06-18,Swiggy Order,Expense,5842.0
04-03-2024,Refund,Income,36935.0
2024-11-23,Monthly Salary,Income,13541.0
2024-01-28,Bonus,Income,36725.0
2024-05-15,Monthly Salary,Income,50539.0
2024-07-06,Medical Store,Expense,2201.0
2024-03-04,Netflix Subscription,Expense,1182.0
2024-05-18,Refund,Income,50774.0
2024-06-10,Cashback,Income,53181.0
2024-07-24,Netflix Subscription,Expense,1463.0
2024-11-09,Swiggy Order,Expense,2409.0
2024-03-09,Swiggy Order,Expense,1768.0
2024-04-15,Netflix Subscription,Expense,5882.0
21-06-2024,Uber Ride,Expense,447.0
2024-02-15,Medical Store,Expense,4365.0
2024-05-12,Medical Store,Expense,3154.0
2024-12-25,Netflix Subscription,Expense,5965.0
2024-10-27,Freelance Payment,Income,44674.0
2024-07-16,Monthly Salary,Income,11141.0
2024-03-05,Amazon Purchase,Expense,3758.0
2024-08-24,Netflix Subscription,Expense,4270.0
2024-05-28,Movie Tickets,Expense,5537.0
2024-01-13,Bonus,Income,43313.0
10-08-2024,Netflix Subscription,Expense,5140.0
2024-03-13,Grocery Store,Expense,2023.0
2024-03-10,Medical Store,Expense,3453.0
2024-12-17,Medical Store,Expense,1218.0
2024-12-14,Monthly Salary,Income,40295.0
2024-05-12,Grocery Store,Expense,4551.0
2024-05-04,Grocery Store,Expense,5817.0
2024-06-21,Electricity Bill,Expense,2350.0
2024-08-21,Freelance Payment,Income,56404.0
2024-12-29,Fuel Payment,Expense,4238.0
2024-09-27,Uber Ride,Expense,1072.0
2024-04-19,Electricity Bill,Expense,1522.0
2024-08-24,Bonus,Income,23416.0
2024-07-18,Electricity Bill,Expense,2478.0
2024-02-10,Cashback,Income,76144.0
2024-09-29,Uber Ride,Expense,1275.0
2024-10-27,Refund,Income,54369.0
2024-09-08,Uber Ride,Expense,3640.0
2024-04-21,Bonus,Income,44733.0
2024-08-13,Interest Received,Income,27457.0
2024-06-25,Refund,Income,20461.0
2024-02-04,Interest Received,Income,31644.0
2024-12-07,Movie Tickets,Expense,4863.0
2024-02-04,Netflix Subscription,Expense,4269.0
2024-10-13,Monthly Salary,Income,10563.0
2024-01-27,Bonus,Income,57363.0
2024-02-23,Interest Received,Income,39849.0
2024-09-21,Electricity Bill,Expense,2750.0
2024-11-06,Medical Store,Expense,3256.0
10-01-2024,,Expense,4657.0
2024-02-13,Monthly Salary,Income,72598.0
2024-06-26,Grocery Store,Expense,2487.0
2024-03-08,Netflix Subscription,Expense,509.0
2024-08-25,Cashback,Income,77645.0
2024-03-26,Cashback,Income,
2024-01-02,Movie Tickets,Expense,3754.0
2024-05-23,Freelance Payment,Income,
2024-09-09,,Income,65469.0
2024-06-22,Netflix Subscription,Expense,4633.0
2024-05-31,Monthly Salary,Income,15648.0
2024-05-29,Fuel Payment,Expense,5295.0
2024-10-03,Interest Received,Income,23681.0
2024-11-29,Monthly Salary,Income,39617.0
2024-05-12,Swiggy Order,Expense,5842.0
2024-05-31,Interest Received,Income,35346.0
2024-08-17,Freelance Payment,Income,59500.0
2024-10-15,Refund,Income,64980.0
2024-05-18,Netflix Subscription,Expense,3857.0
2024-08-22,Amazon Purchase,Expense,3777.0
2024-04-30,Zomato Order,Expense,5318.0
27-01-2024,Freelance Payment,Income,71958.0
2024-07-01,Monthly Salary,Income,44861.0
06-10-2024,Electricity Bill,Expense,3792.0
2024-07-18,Interest Received,Income,36333.0
2024-04-01,Netflix Subscription,Expense,4950.0
2024-12-08,Uber Ride,Expense,2006.0
2024-03-01,Fuel Payment,Expense,4265.0
07-05-2024,Bonus,Income,30224.0
2024-10-27,Movie Tickets,Expense,3058.0
13-07-2024,Bonus,Income,60903.0
2024-09-08,Swiggy Order,Expense,2933.0
2024-01-16,Monthly Salary,Income,36940.0
2024-06-22,Fuel Payment,Expense,3523.0
2024-11-11,Interest Received,Income,44991.0
2024-09-12,Medical Store,Expense,426.0
2024-02-20,,Income,59457.0
2024-05-22,Medical Store,Expense,616.0
2024-04-10,Interest Received,Income,47186.0
2024-05-02,Refund,Income,60014.0
2024-12-28,Zomato Order,Expense,4115.0
2024-09-13,,Income,59106.0
2024-02-04,Cashback,Income,50318.0
2024-02-25,Bonus,Income,42858.0
2024-12-17,Uber Ride,Expense,2315.0
2024-03-22,Bonus,Income,78701.0
2024-04-18,,Expense,1206.0
2024-05-12,Freelance Payment,Income,77037.0
2024-02-26,Interest Received,Income,44854.0
2024-06-10,Interest Received,Income,
2024-12-17,Zomato Order,Expense,3492.0
2024-07-23,Interest Received,Income,68998.0
2024-09-03,Amazon Purchase,Expense,2261.0
2024-11-24,Monthly Salary,Income,54829.0
2024-09-08,Freelance Payment,Income,19254.0
2024-10-30,Cashback,Income,27610.0
2024-03-13,Freelance Payment,Income,46159.0
2024-07-31,Cashback,Income,15320.0
2024-11-26,Interest Received,Income,40429.0
2024-03-12,Swiggy Order,Expense,4123.0
2024-02-14,Grocery Store,Expense,1528.0
2024-05-03,Refund,Income,41334.0
2024-05-14,Zomato Order,Expense,4364.0
2024-09-12,Cashback,Income,78559.0
24-06-2024,Bonus,Income,23676.0
2024-04-18,Freelance Payment,Income,78587.0
2024-08-21,Movie Tickets,Expense,4309.0
2024-11-12,Freelance Payment,Income,65602.0
2024-12-30,Fuel Payment,Expense,4645.0
2024-02-04,Cashback,Income,42812.0
2024-03-03,Amazon Purchase,Expense,5872.0
2024-11-04,Amazon Purchase,Expense,3678.0
2024-12-16,Bonus,Income,61555.0
2024-10-29,Freelance Payment,Income,73602.0
2024-02-16,Cashback,Income,16371.0
2024-12-13,Interest Received,Income,17618.0
2024-10-03,Uber Ride,Expense,1739.0
22-11-2024,Bonus,Income,57884.0
2024-03-28,Freelance Payment,Income,60160.0
19-01-2024,Amazon Purchase,Expense,1432.0
2024-12-13,Refund,Income,37805.0
2024-05-03,Uber Ride,Expense,2846.0
2024-06-09,Bonus,Income,74817.0
22-03-2024,Electricity Bill,Expense,2441.0
2024-01-26,Fuel Payment,Expense,3038.0
2024-04-04,Refund,Income,42342.0
2024-01-13,Grocery Store,Expense,4014.0
2024-08-27,Bonus,Income,11576.0
2024-03-07,Netflix Subscription,Expense,2178.0
2024-06-24,Bonus,Income,56477.0
2024-06-21,Interest Received,Income,39522.0
2024-07-18,Medical Store,Expense,1672.0
2024-11-06,Bonus,Income,26716.0
2024-01-31,Bonus,Income,55317.0
2024-08-11,Bonus,Income,16624.0
2024-09-15,Grocery Store,Expense,2907.0
2024-03-08,Bonus,Income,19158.0
2024-11-03,Medical Store,Expense,5841.0
2024-06-10,Fuel Payment,Expense,3170.0
2024-08-03,Uber Ride,Expense,933.0
02-11-2024,Refund,Income,52624.0
2024-04-20,Freelance Payment,Income,42923.0
28-10-2024,Bonus,Income,64840.0
2024-01-29,Refund,Income,
2024-05-02,Interest Received,Income,75565.0
2024-10-06,Refund,Income,68463.0
21-04-2024,Bonus,Income,58776.0
2024-11-20,Monthly Salary,Income,37748.0
2024-08-16,Interest Received,Income,72369.0
2024-10-10,Interest Received,Income,31718.0
2024-11-22,Fuel Payment,Expense,3650.0
2024-09-27,Interest Received,Income,64147.0
2024-06-19,Electricity Bill,Expense,1844.0
2024-07-06,Monthly Salary,Income,77459.0
2024-07-02,Amazon Purchase,Expense,3367.0
07-01-2024,Amazon Purchase,Expense,3573.0
2024-06-10,Fuel Payment,Expense,3867.0
12-03-2024,Electricity Bill,Expense,5421.0
2024-06-22,Uber Ride,Expense,2375.0
2024-04-27,Fuel Payment,Expense,1268.0
2024-06-06,Freelance Payment,Income,66314.0
2024-09-06,Monthly Salary,Income,38924.0
2024-07-04,Swiggy Order,Expense,1840.0
2024-03-26,Refund,Income,30031.0
2024-10-17,Refund,Income,50057.0
2024-04-11,Interest Received,Income,53046.0
2024-05-30,Fuel Payment,Expense,5576.0
2024-09-15,Monthly Salary,Income,67449.0
2024-12-18,Interest Received,Income,50449.0
2024-04-17,Monthly Salary,Income,50540.0
2024-09-28,Netflix Subscription,Expense,334.0
2024-04-04,Amazon Purchase,Expense,4105.0
2024-06-16,Fuel Payment,Expense,1369.0
2024-10-03,Electricity Bill,Expense,3582.0
2024-08-27,Swiggy Order,Expense,2415.0
2024-08-01,Electricity Bill,Expense,3726.0
2024-02-14,Freelance Payment,Income,60637.0
2024-07-16,Amazon Purchase,Expense,4696.0
2024-03-27,Medical Store,Expense,5246.0
2024-12-14,Freelance Payment,Income,42218.0
2024-08-06,Grocery Store,Expense,4460.0
2024-01-25,Bonus,Income,45792.0
2024-05-06,Fuel Payment,Expense,4660.0
26-10-2024,Bonus,Income,65158.0
2024-11-04,Bonus,Income,74727.0
2024-12-10,Cashback,Income,21935.0
2024-09-13,Monthly Salary,Income,22556.0
2024-07-05,,Income,23029.0
13-12-2024,Interest Received,Income,38423.0
2024-01-24,Uber Ride,Expense,4173.0
2024-02-27,Interest Received,Income,14582.0
2024-02-20,,Income,42097.0
2024-01-04,Interest Received,Income,11801.0
2024-06-24,Zomato Order,Expense,3281.0
2024-09-28,Uber Ride,Expense,2730.0
2024-02-28,Movie Tickets,Expense,4140.0
2024-02-28,Interest Received,Income,25108.0
2024-09-04,Movie Tickets,Expense,1292.0
2024-05-01,Electricity Bill,Expense,5305.0
2024-05-24,Movie Tickets,Expense,1855.0
2024-12-07,Fuel Payment,Expense,3316.0
23-12-2024,Refund,Income,44773.0
2024-07-15,Freelance Payment,Income,69096.0
2024-02-20,Bonus,Income,24641.0
2024-03-26,Uber Ride,Expense,1962.0
2024-07-24,,Income,20936.0
2024-03-10,Interest Received,Income,63927.0
2024-05-11,Freelance Payment,Income,62032.0
2024-11-10,Monthly Salary,Income,15347.0
2024-05-24,Freelance Payment,Income,13035.0
08-02-2024,Monthly Salary,Income,46832.0
2024-05-12,Freelance Payment,Income,
2024-09-11,Interest Received,Income,40498.0
2024-01-13,Monthly Salary,Income,39782.0
2024-04-28,Monthly Salary,Income,76838.0
2024-08-14,,Expense,1538.0
2024-10-07,Fuel Payment,Expense,1326.0
2024-01-06,Cashback,Income,27096.0
2024-04-10,Bonus,Income,65991.0
2024-01-16,Grocery Store,Expense,3180.0
2024-08-31,Monthly Salary,Income,45804.0
2024-08-13,Amazon Purchase,Expense,3080.0
2024-03-24,Fuel Payment,Expense,933.0
05-11-2024,Swiggy Order,Expense,5608.0
2024-12-02,Zomato Order,Expense,4643.0
2024-06-20,Zomato Order,Expense,2447.0
2024-10-26,Interest Received,Income,19335.0
04-09-2024,Refund,Income,
2024-09-04,Interest Received,Income,19843.0
11-10-2024,Bonus,Income,36953.0
2024-03-24,Fuel Payment,Expense,4335.0
2024-11-12,Fuel Payment,Expense,685.0
2024-10-15,Uber Ride,Expense,4493.0
2024-03-28,Movie Tickets,Expense,3956.0
17-11-2024,Netflix Subscription,Expense,5807.0
2024-07-24,Grocery Store,Expense,4320.0
2024-05-26,Cashback,Income,60347.0
2024-06-12,Bonus,Income,40476.0
2024-10-10,Bonus,Income,20150.0
2024-08-30,Bonus,Income,30384.0
2024-07-18,Fuel Payment,Expense,224.0
2024-01-31,Interest Received,Income,45411.0
2024-05-10,Netflix Subscription,Expense,1807.0
2024-09-27,Amazon Purchase,Expense,1603.0
2024-05-21,Freelance Payment,Income,47134.0
2024-04-14,Refund,Income,50171.0
2024-05-15,Monthly Salary,Income,54503.0
2024-03-26,Freelance Payment,Income,47856.0
2024-07-12,Refund,Income,49355.0
2024-07-27,Bonus,Income,26124.0
2024-04-01,Freelance Payment,Income,47784.0
2024-06-14,Uber Ride,Expense,1873.0
2024-10-18,Medical Store,Expense,5485.0
2024-05-13,Monthly Salary,Income,25627.0
2024-09-02,Movie Tickets,Expense,2477.0
2024-10-12,Bonus,Income,71018.0
14-09-2024,Monthly Salary,Income,
2024-03-27,Bonus,Income,60322.0
31-07-2024,Zomato Order,Expense,5376.0
2024-07-12,Interest Received,Income,13471.0
2024-02-22,Medical Store,Expense,5173.0
2024-11-02,Monthly Salary,Income,74367.0
12-08-2024,Swiggy Order,Expense,2381.0
07-04-2024,Uber Ride,Expense,1336.0
2024-03-25,Monthly Salary,Income,72992.0
2024-03-09,Movie Tickets,Expense,5433.0
2024-03-13,Monthly Salary,Income,48713.0
2024-08-19,Amazon Purchase,Expense,5415.0
2024-02-13,Monthly Salary,Income,47475.0
2024-09-07,Monthly Salary,Income,39207.0
2024-10-23,Amazon Purchase,Expense,3099.0
2024-05-19,Netflix Subscription,Expense,5112.0
2024-12-25,Interest Received,Income,74196.0
2024-09-01,Swiggy Order,Expense,4287.0
2024-07-18,Movie Tickets,Expense,1911.0
2024-10-27,Refund,Income,58361.0
2024-04-27,Monthly Salary,Income,46797.0
2024-09-28,Amazon Purchase,Expense,1292.0
2024-11-12,Amazon Purchase,Expense,323.0
2024-09-05,Interest Received,Income,
2024-03-07,Monthly Salary,Income,48137.0
2024-01-12,Electricity Bill,Expense,4512.0
2024-06-27,Cashback,Income,75760.0
2024-03-21,Amazon Purchase,Expense,2955.0
18-06-2024,Medical Store,Expense,5039.0
2024-08-22,Refund,Income,52302.0
2024-03-20,Cashback,Income,56218.0
2024-08-02,Refund,Income,48068.0
2024-03-27,Zomato Order,Expense,2859.0
2024-12-17,Uber Ride,Expense,4808.0
2024-07-22,Uber Ride,Expense,5313.0
2024-01-31,Grocery Store,Expense,1364.0
2024-10-13,Swiggy Order,Expense,682.0
2024-03-14,Monthly Salary,Income,47076.0
2024-10-05,Netflix Subscription,Expense,5891.0
2024-12-27,Grocery Store,Expense,3272.0
26-03-2024,Monthly Salary,Income,66935.0
2024-04-14,Monthly Salary,Income,42252.0
2024-04-06,Cashback,Income,75015.0
2024-12-03,Netflix Subscription,Expense,1744.0
15-07-2024,Grocery Store,Expense,896.0
2024-02-01,Refund,Income,40330.0
2024-08-02,Cashback,Income,42741.0
2024-11-05,Uber Ride,Expense,5364.0
2024-12-16,Cashback,Income,30754.0
2024-09-12,Interest Received,Income,64158.0
2024-07-12,Amazon Purchase,Expense,3936.0
2024-02-26,Monthly Salary,Income,76094.0
2024-02-25,Fuel Payment,Expense,1109.0
2024-04-30,Cashback,Income,36925.0
2024-04-06,Uber Ride,Expense,2243.0
2024-09-23,Zomato Order,Expense,5564.0
2024-07-11,,Expense,
2024-08-13,Interest Received,Income,
2024-06-05,Monthly Salary,Income,48922.0
2024-05-10,Interest Received,Income,42071.0
2024-03-30,Cashback,Income,17147.0
2024-03-26,Interest Received,Income,55203.0
2024-08-20,Freelance Payment,Income,37032.0
2024-10-13,Bonus,Income,79562.0
2024-11-04,Refund,Income,49342.0
2024-12-27,Freelance Payment,Income,18810.0
2024-06-01,Interest Received,Income,48431.0
12-05-2024,Grocery Store,Expense,
2024-07-11,Bonus,Income,78985.0
2024-10-28,Monthly Salary,Income,75812.0
2024-07-11,Monthly Salary,Income,49486.0
2024-09-07,Refund,Income,65511.0
23-12-2024,Swiggy Order,Expense,4324.0
2024-11-21,Zomato Order,Expense,465.0
30-07-2024,Monthly Salary,Income,23873.0
2024-03-06,,Expense,5263.0
2024-03-31,Electricity Bill,Expense,2851.0
2024-03-05,Cashback,Income,36374.0
2024-06-30,Movie Tickets,Expense,939.0
2024-06-26,Cashback,Income,19206.0
2024-02-11,Freelance Payment,Income,64578.0
2024-08-03,Freelance Payment,Income,41393.0
2024-10-18,Refund,Income,
2024-04-22,Monthly Salary,Income,19404.0
2024-02-08,Bonus,Income,58686.0
2024-03-15,Monthly Salary,Income,20685.0
2024-10-23,Refund,Income,60834.0
11-04-2024,Cashback,Income,63523.0
2024-05-13,Freelance Payment,Income,16678.0
2024-10-15,Bonus,Income,55553.0
2024-09-04,Monthly Salary,Income,27582.0
2024-04-14,Swiggy Order,Expense,3398.0
2024-08-26,Movie Tickets,Expense,2196.0
17-07-2024,Netflix Subscription,Expense,2053.0
2024-08-01,Swiggy Order,Expense,3053.0
2024-05-28,Medical Store,Expense,5281.0
2024-06-01,Zomato Order,Expense,
2024-08-28,Fuel Payment,Expense,1505.0
2024-06-04,Cashback,Income,68260.0
2024-06-23,Netflix Subscription,Expense,2078.0
2024-05-04,Refund,Income,11686.0
2024-12-26,Amazon Purchase,Expense,5709.0
2024-10-14,Interest Received,Income,18795.0
2024-12-01,Zomato Order,Expense,969.0
2024-04-17,Medical Store,Expense,445.0
2024-09-02,Interest Received,Income,49808.0
2024-10-24,Interest Received,Income,52777.0
2024-03-29,Refund,Income,16455.0
2024-07-03,Swiggy Order,Expense,4218.0
2024-12-29,Zomato Order,Expense,1472.0
2024-07-31,Interest Received,Income,53256.0
2024-01-28,Monthly Salary,Income,42705.0
2024-12-24,Medical Store,Expense,1230.0
2024-09-13,Cashback,Income,19469.0
2024-03-27,Movie Tickets,Expense,4318.0
2024-08-14,Zomato Order,Expense,4024.0
2024-06-29,Interest Received,Income,63504.0
2024-07-17,Uber Ride,Expense,5960.0
2024-12-07,Electricity Bill,Expense,4816.0
2024-10-24,Grocery Store,Expense,2358.0
2024-08-22,Freelance Payment,Income,51922.0
2024-10-04,Amazon Purchase,Expense,2147.0
2024-12-28,Monthly Salary,Income,14451.0
2024-08-15,Grocery Store,Expense,3479.0
2024-10-29,Refund,Income,57788.0
2024-02-14,,Income,47326.0
2024-12-09,Monthly Salary,Income,52884.0
10-03-2024,Cashback,Income,67454.0
2024-10-08,Bonus,Income,38136.0
2024-07-21,Monthly Salary,Income,65957.0
2024-11-27,Bonus,Income,36128.0
2024-07-04,Bonus,Income,59195.0
2024-06-26,Cashback,Income,10329.0
2024-10-28,Electricity Bill,Expense,1787.0
2024-11-03,Interest Received,Income,36375.0
2024-05-18,Monthly Salary,Income,54789.0
04-12-2024,Medical Store,Expense,2174.0
2024-03-23,Interest Received,Income,17619.0
2024-08-02,Grocery Store,Expense,3660.0
2024-10-15,Cashback,Income,14281.0
2024-07-16,,Income,48519.0
14-01-2024,Refund,Income,
2024-09-16,Swiggy Order,Expense,4452.0
2024-09-11,Refund,Income,50505.0
2024-01-17,Fuel Payment,Expense,5411.0
11-09-2024,Cashback,Income,59540.0
2024-12-04,Monthly Salary,Income,26495.0
23-02-2024,Bonus,Income,18881.0
2024-06-02,Fuel Payment,Expense,5124.0
2024-04-02,Refund,Income,18264.0
2024-03-12,Cashback,Income,39919.0
08-08-2024,Amazon Purchase,Expense,3388.0
2024-02-06,Movie Tickets,Expense,2822.0
2024-11-09,Swiggy Order,Expense,4821.0
2024-01-11,Interest Received,Income,35483.0
2024-12-06,Uber Ride,Expense,4856.0
2024-07-16,Medical Store,Expense,1677.0
2024-06-07,Monthly Salary,Income,55645.0
2024-02-09,Fuel Payment,Expense,1063.0
2024-08-19,Medical Store,Expense,3525.0
2024-01-18,Movie Tickets,Expense,1304.0
18-05-2024,Interest Received,Income,67390.0
2024-04-17,Uber Ride,Expense,305.0
2024-05-16,Interest Received,Income,32249.0
2024-02-02,Interest Received,Income,70992.0
2024-12-23,Interest Received,Income,43916.0
2024-06-30,Fuel Payment,Expense,1655.0
2024-09-29,Refund,Income,77922.0
2024-10-20,Amazon Purchase,Expense,5144.0
2024-02-27,Netflix Subscription,Expense,1043.0
2024-02-08,Bonus,Income,55130.0
2024-01-31,Interest Received,Income,58269.0
2024-11-07,Movie Tickets,Expense,
2024-05-12,Zomato Order,Expense,2029.0
2024-01-27,Medical Store,Expense,3708.0
2024-05-03,Netflix Subscription,Expense,5837.0
2024-03-11,Fuel Payment,Expense,3145.0
2024-08-28,Monthly Salary,Income,54203.0
2024-01-04,Amazon Purchase,Expense,4655.0
25-08-2024,Freelance Payment,Income,29050.0
2024-12-18,Refund,Income,31063.0
2024-09-03,Medical Store,Expense,2255.0
2024-04-17,Fuel Payment,Expense,401.0
2024-12-21,Interest Received,Income,68182.0
2024-03-20,Fuel Payment,Expense,5202.0
2024-04-24,Uber Ride,Expense,5948.0
2024-04-04,,Expense,3409.0
2024-05-20,Zomato Order,Expense,3153.0
02-05-2024,Cashback,Income,79446.0
2024-01-15,Fuel Payment,Expense,2040.0
2024-12-07,Amazon Purchase,Expense,2873.0
2024-07-13,Medical Store,Expense,4678.0
2024-11-30,Cashback,Income,67237.0
2024-03-29,Freelance Payment,Income,64765.0
2024-06-01,Interest Received,Income,37567.0
2024-10-22,Cashback,Income,12658.0
2024-07-21,Cashback,Income,47942.0
04-05-2024,Fuel Payment,Expense,1857.0
2024-03-18,Zomato Order,Expense,3428.0
07-11-2024,Refund,Income,50841.0
19-11-2024,Medical Store,Expense,861.0
2024-01-18,Fuel Payment,Expense,5769.0
2024-04-30,Refund,Income,64008.0
2024-06-11,Bonus,Income,57557.0
2024-11-11,,Income,69469.0
2024-02-08,Uber Ride,Expense,3083.0
10-02-2024,,Income,65966.0
2024-04-03,Swiggy Order,Expense,692.0
2024-02-23,Grocery Store,Expense,
2024-02-24,Movie Tickets,Expense,5313.0
2024-02-07,Uber Ride,Expense,2472.0
2024-08-28,Cashback,Income,51870.0
2024-03-31,Monthly Salary,Income,17337.0
2024-05-16,Cashback,Income,55422.0
2024-11-24,,Expense,754.0
2024-03-27,Grocery Store,Expense,396.0
15-08-2024,Swiggy Order,Expense,3753.0
2024-09-12,Fuel Payment,Expense,1199.0
2024-03-28,Freelance Payment,Income,18649.0
2024-04-01,Uber Ride,Expense,4943.0
02-04-2024,Movie Tickets,Expense,5554.0
2024-07-19,Netflix Subscription,Expense,3808.0
2024-06-20,Interest Received,Income,31790.0
2024-05-22,Medical Store,Expense,1313.0
2024-05-06,Grocery Store,Expense,643.0
2024-09-06,Swiggy Order,Expense,1579.0
2024-05-24,Bonus,Income,76299.0
2024-06-30,Fuel Payment,Expense,3419.0
2024-07-01,Uber Ride,Expense,4805.0
2024-02-19,Monthly Salary,Income,43378.0
2024-09-20,Bonus,Income,16135.0
2024-09-10,Freelance Payment,Income,76998.0
2024-04-18,,Income,26417.0
2024-05-11,Monthly Salary,Income,47871.0
